[390.77353, 266.31049;
 255.84087, 224.16623;
 233.70424, 245.43562;
 260.19965, 241.52707;
 247.92807, 234.61806;
 249.68524, 230.88826;
 241.46333, 267.09311;
 395.32629, 307.89319;
 224.05588, 261.48245;
 239.70821, 271.14978;
 222.48569, 255.16907;
 236.41551, 247.62372;
 260.83081, 229.06328;
 401.17685, 268.70218;
 409.84079, 260.4852;
 398.61121, 282.61951;
 310.25372, 289.00589;
 240.96298, 271.00531;
 273.79648, 273.88345;
 405.70337, 245.69501;
 390.89389, 250.5202;
 353.78094, 301.04816;
 394.72974, 256.75833;
 222.7162, 257.69696;
 226.0641, 252.67021;
 211.22632, 255.09799;
 216.67888, 259.83279;
 227.82152, 248.39705;
 270.31387, 226.81766;
 259.43414, 223.46091;
 317.33487, 219.83513;
 269.92932, 209.38481;
 261.64313, 208.38863;
 323.88229, 219.57063;
 417.20505, 245.72217;
 311.89044, 217.11517;
 341.66385, 224.47011;
 351.93103, 225.49017;
 370.77942, 301.43875;
 290.57709, 220.09442;
 263.77518, 270.70108;
 255.42618, 255.5386;
 204.64723, 262.55362;
 245.08026, 239.33018;
 424.6171, 246.67606;
 265.9509, 220.42528;
 273.37827, 274.17654;
 269.38745, 271.94666;
 253.52557, 269.38721;
 257.46674, 247.16479;
 230.57123, 245.10226;
 248.3356, 239.78497;
 313.73431, 221.7751;
 371.61133, 230.56477;
 338.99017, 225.09459;
 364.76587, 230.26605;
 348.79196, 220.44078;
 266.99716, 275.72015;
 375.19028, 235.5287;
 261.46234, 239.12773;
 223.38406, 255.82358;
 317.87683, 229.67624;
 262.53482, 239.63879;
 280.96118, 223.26378;
 295.68008, 230.25789;
 263.53207, 247.98424;
 280.25128, 229.98936;
 265.30591, 227.70212;
 278.05103, 225.44983;
 297.14996, 218.90598;
 281.36682, 216.17529;
 209.83914, 268.93567;
 336.43771, 223.04306;
 321.29547, 292.51108;
 394.21381, 308.28085;
 350.77429, 230.90868;
 240.86469, 232.59677;
 248.01073, 241.00981;
 242.99229, 258.04614;
 241.55988, 258.73264;
 232.69307, 248.59665;
 252.54768, 229.03632;
 273.88681, 211.96953;
 260.18936, 233.81973;
 262.18655, 233.56833;
 262.41, 221.00595;
 282.92175, 219.6777;
 260.51532, 227.47047;
 334.75214, 228.04605;
 251.9603, 214.44502;
 263.18561, 238.4684;
 232.51225, 253.49936;
 244.02513, 231.30345;
 242.21056, 261.33469;
 236.22876, 247.73357;
 235.40599, 248.82019;
 271.24222, 212.36253;
 204.55397, 257.57761;
 309.38647, 221.43053;
 248.46373, 239.69727;
 286.37625, 223.29512;
 266.40393, 216.81816;
 223.47377, 251.0721;
 221.83867, 266.75598;
 391.6207, 305.04309;
 263.68439, 237.90939;
 263.15948, 217.58517;
 257.90268, 215.92819;
 279.6879, 216.28244;
 291.25674, 284.97903;
 240.21095, 231.68524;
 264.97864, 208.56802;
 211.86523, 262.2735;
 268.42059, 277.03635;
 243.34628, 231.07986;
 256.65204, 229.22568;
 262.26196, 221.01164;
 220.87704, 264.48657;
 225.77061, 260.2395;
 225.3374, 258.30084;
 237.99951, 246.283;
 267.2627, 221.37625;
 248.85762, 271.95917;
 223.88309, 261.23938;
 380.5163, 235.80321;
 246.94687, 238.33278;
 278.76666, 217.95403;
 246.73055, 239.55159;
 219.14035, 256.37122;
 346.50354, 229.7027;
 236.17142, 251.0686;
 290.46008, 283.94519;
 405.67984, 243.29797;
 223.54222, 247.354;
 233.46294, 245.0387;
 229.9099, 255.85121;
 260.18115, 235.71487;
 271.16815, 227.33797;
 363.77393, 233.14758;
 257.83133, 229.81529;
 256.36395, 231.49022;
 246.09639, 233.00389;
 396.04074, 238.59413;
 416.73782, 243.45374;
 281.30579, 223.93239;
 257.73218, 225.45073;
 266.01221, 216.67061;
 237.40559, 250.1167;
 370.57657, 228.66447;
 245.39775, 240.04137;
 276.95953, 215.49174;
 299.86703, 224.23248;
 226.89651, 250.88239;
 232.37206, 261.98532;
 247.8054, 253.82539;
 264.12674, 233.02757;
 233.45119, 244.53636;
 239.79048, 258.07471;
 242.6649, 251.07607;
 273.89392, 232.95946;
 280.12918, 216.46324;
 243.04904, 234.32913;
 307.31451, 219.26022;
 266.25894, 223.39639;
 255.34125, 236.40445;
 203.94196, 262.06488;
 330.20261, 226.5993;
 260.39981, 226.78822;
 349.76624, 223.83972;
 227.27806, 249.16464;
 238.30611, 240.11182;
 248.93849, 230.83788;
 219.57271, 258.27267;
 231.25299, 248.06372;
 232.392, 253.2327;
 240.6843, 237.16608;
 239.37579, 261.99918;
 271.19098, 216.05516;
 260.52875, 223.41255;
 254.39732, 234.96033;
 263.47354, 221.95587;
 269.87811, 209.11623;
 275.77197, 214.26062;
 257.33469, 214.23264;
 260.43042, 211.18668;
 333.22421, 221.72833;
 228.59149, 266.15454;
 326.36847, 221.14587;
 232.92683, 262.89203;
 276.74161, 214.7079;
 267.48306, 206.88272;
 378.01477, 300.25934;
 323.05991, 219.08511;
 266.72104, 209.82213;
 337.52911, 216.71745;
 266.9715, 212.13565;
 313.75165, 216.32652]
