[252.9902, 304.57568;
 235.96751, 299.90924;
 238.70445, 317.58481;
 248.44107, 299.70782;
 287.51556, 356.21863;
 237.73271, 297.02917;
 332.17548, 305.57278;
 282.26602, 293.10928;
 296.08398, 289.85367;
 337.05084, 309.57431;
 357.66937, 324.73795;
 271.5014, 273.22073;
 339.47012, 303.38522;
 255.08881, 280.11725;
 243.30289, 283.11191;
 261.80676, 340.68121;
 335.99677, 290.99036;
 266.5528, 271.60184;
 255.02473, 273.79312;
 206.77776, 292.22067;
 234.81871, 283.92087;
 219.92216, 288.86969;
 323.67804, 293.08374;
 223.84346, 288.45621;
 266.34186, 267.32013;
 331.93341, 291.72733;
 282.60519, 299.67999;
 265.98404, 342.23465;
 302.7233, 286.89743;
 273.71561, 354.78452;
 313.46967, 291.04877;
 323.46313, 297.60834;
 232.10794, 290.13586;
 272.97949, 276.18619;
 282.96091, 350.08383;
 324.17853, 308.76053;
 303.7421, 295.98325;
 311.41278, 349.26535;
 263.37952, 282.87445;
 287.07349, 280.29776;
 355.88345, 334.44107;
 351.76346, 326.98788;
 289.1683, 290.50555;
 353.65347, 316.82639;
 301.46487, 288.49783;
 322.06512, 294.14865;
 299.5296, 266.81067;
 342.24042, 313.50043;
 364.4512, 326.10394;
 286.68713, 273.71085;
 339.34891, 366.22958;
 295.04041, 276.01425;
 319.23508, 347.42905;
 257.14252, 332.72369;
 308.46387, 297.02509;
 299.75287, 294.41342;
 344.75076, 336.47641;
 332.47531, 345.83316;
 354.1683, 321.37192;
 297.59299, 352.65479;
 332.94629, 301.56982;
 296.40298, 275.9332;
 307.57297, 305.89435;
 339.9772, 317.09488;
 278.25131, 272.22098;
 294.71909, 280.50665;
 313.41541, 292.08853;
 313.22263, 289.80676;
 342.77151, 311.04684;
 353.83667, 318.8847;
 239.40578, 281.64975;
 253.06133, 277.27493;
 224.90025, 302.00476;
 230.79541, 293.84277;
 278.84781, 285.19785;
 289.45584, 270.89651;
 293.20892, 368.52573;
 365.98706, 327.10477;
 365.11493, 327.12592;
 360.46988, 321.23224;
 346.56201, 326.73325;
 315.67349, 348.10663;
 311.55664, 289.06644;
 303.64737, 285.43274;
 332.53833, 300.13968;
 288.22839, 272.48178;
 305.0899, 281.39441;
 349.48715, 315.09875;
 238.18237, 308.36215;
 319.7168, 313.09106;
 268.26791, 354.047;
 274.82962, 275.03769;
 350.00113, 330.88962;
 354.77579, 320.96164;
 357.96234, 332.07666;
 289.27203, 345.5611;
 303.81644, 339.9473;
 309.35995, 355.26047;
 355.14981, 324.87808;
 359.73557, 325.7543;
 348.56189, 357.75345;
 291.4881, 265.91077;
 235.92418, 298.21799;
 319.86069, 346.61285;
 234.74924, 287.95328;
 279.70596, 269.11389;
 321.22803, 301.50931;
 344.9808, 320.3631;
 358.63895, 322.50931;
 271.7644, 277.99252;
 335.72696, 339.09293;
 311.32639, 349.33698;
 277.48904, 365.28552;
 292.23703, 362.78714;
 247.40857, 325.83771;
 220.96295, 292.3949;
 279.62787, 348.035;
 337.04889, 333.08124;
 255.68724, 343.12021;
 265.19775, 352.84341;
 267.85458, 351.5885;
 299.50406, 294.07669;
 275.31628, 365.05832;
 326.47141, 317.84909;
 210.51483, 292.02109;
 351.90826, 315.3645;
 236.37906, 284.45868;
 263.55093, 275.46472;
 260.33438, 280.78824;
 328.67993, 311.65787;
 348.18777, 319.32642;
 332.48618, 344.14645;
 331.98645, 323.25638;
 335.54901, 322.96689;
 332.90573, 317.72345;
 269.48343, 343.21472;
 273.15692, 341.51151;
 310.72235, 344.95859;
 311.15012, 346.45868;
 317.73285, 296.38153;
 236.76115, 292.27118;
 222.35822, 296.75702;
 364.29736, 333.16528;
 368.79962, 324.90329;
 219.43234, 302.05695;
 258.25842, 344.18869;
 320.74945, 345.81833;
 215.26573, 299.63992;
 213.85338, 294.22119;
 216.97528, 286.87277;
 208.19002, 289.81238;
 249.81419, 280.18774;
 231.4106, 309.82092;
 310.43353, 291.11017;
 321.98166, 295.82208;
 312.49869, 296.91891;
 334.01077, 300.89832;
 352.43033, 326.22421;
 284.13062, 359.85587;
 322.77179, 331.74625;
 322.16864, 344.21783;
 322.71271, 337.32446;
 327.17911, 318.10263;
 331.1619, 319.26703;
 288.5802, 350.13989;
 281.80447, 352.60727;
 324.42365, 342.37131;
 323.57703, 314.19302;
 201.35222, 290.51465;
 292.88986, 359.02283;
 223.20985, 308.79034;
 238.59616, 328.59674;
 339.74646, 338.36816;
 355.51584, 331.32523;
 303.26245, 295.02698;
 372.85358, 324.26923;
 361.73694, 324.79984;
 231.87033, 312.30969;
 304.9704, 332.64828;
 227.32806, 308.8685;
 226.53841, 284.83484;
 218.70476, 289.39255;
 232.86859, 289.83691;
 348.82379, 334.53369;
 329.45374, 343.07404;
 284.22552, 353.40143;
 320.03815, 298.05869;
 232.64061, 285.04495;
 297.51294, 350.73935;
 291.6785, 364.58517;
 332.10159, 306.98938;
 342.74371, 309.30688;
 326.75424, 304.74625;
 217.81648, 287.4072;
 326.92496, 320.24182;
 336.69421, 325.28381;
 334.58478, 341.55627;
 332.2319, 323.16302;
 240.83762, 323.94711;
 242.42133, 318.50806;
 221.44571, 297.98801;
 339.44864, 318.48178;
 317.11948, 329.3829;
 255.61209, 281.17975;
 304.98898, 304.89096;
 347.50439, 320.98376;
 286.789, 271.99338;
 370.23599, 322.34674;
 276.36667, 341.82178;
 284.29303, 345.26907;
 256.21167, 338.38028;
 309.47806, 356.83334;
 310.38998, 362.81091;
 250.66516, 288.29977;
 321.48163, 345.14557;
 310.37167, 291.2742;
 305.05984, 283.6524;
 303.68085, 287.19342;
 333.0596, 301.30267;
 311.34409, 294.25732;
 320.23999, 343.12393;
 339.34528, 327.06119;
 336.21835, 334.22604;
 340.72629, 321.37033;
 352.28412, 328.15839;
 352.05316, 325.23279;
 345.22565, 329.28864;
 265.04547, 334.10315;
 313.13544, 346.11771;
 318.73764, 328.93527;
 310.74789, 350.57932;
 286.54437, 362.41025;
 329.64987, 352.10193;
 323.07257, 296.0322;
 323.41086, 338.22028;
 355.03073, 331.94574;
 264.35577, 342.03714;
 366.76056, 328.86444;
 336.52277, 313.44922;
 293.0979, 326.28308;
 322.84872, 313.43549;
 266.69183, 300.94299;
 320.62695, 320.56311;
 308.63269, 320.22165;
 245.369, 331.44641;
 251.40073, 333.03915;
 304.78824, 297.43805;
 282.63312, 292.62381;
 276.29083, 282.83151;
 273.50888, 286.56808;
 314.43445, 305.7316;
 312.0787, 287.43924;
 273.15051, 277.08054;
 321.36465, 345.25903;
 242.80786, 325.36182;
 221.58438, 306.5618;
 239.3961, 282.34506;
 245.69408, 308.58298;
 249.35365, 283.25171;
 284.75134, 301.11325;
 313.14807, 293.99551;
 296.99802, 277.75156;
 310.00211, 301.02805;
 324.4765, 328.16873;
 339.3139, 328.65939;
 293.15518, 330.21835;
 331.10086, 329.45572;
 264.84479, 306.45901;
 261.15225, 291.96854;
 292.90918, 297.26053;
 290.86136, 300.21872;
 317.314, 297.81271;
 304.22766, 300.58624;
 277.88477, 279.93265;
 307.87784, 290.7153;
 207.65047, 295.91656;
 297.19843, 286.86722;
 300.97168, 281.40213;
 285.62427, 268.43585;
 296.07001, 290.81815;
 290.5098, 277.37817;
 269.65353, 276.96423;
 310.37784, 285.51022;
 282.01947, 273.83215;
 318.88696, 293.09845;
 281.11078, 268.89978;
 293.21863, 273.57025;
 301.62207, 279.36588;
 296.87393, 361.08936;
 236.40709, 302.69772;
 279.46207, 284.61526;
 320.27267, 308.05481;
 350.13922, 313.91791;
 294.09253, 295.01047;
 229.31438, 295.54648;
 278.76077, 354.97528;
 331.79773, 309.46564;
 291.83832, 283.95526;
 287.36008, 361.47501;
 341.74103, 315.34354;
 343.47913, 316.40454;
 349.85229, 334.02606;
 315.6492, 339.94101;
 309.65695, 337.69098;
 311.88016, 349.78229;
 335.64566, 313.19626;
 347.57373, 323.46573;
 345.77802, 315.50244;
 325.98047, 311.68857;
 273.93591, 297.86337;
 330.46033, 349.56506;
 306.00302, 295.11404;
 289.66745, 279.44263;
 304.42053, 299.44901;
 345.85147, 303.81857;
 366.93845, 319.89612;
 358.73532, 314.21738;
 281.4873, 276.25372;
 258.80591, 277.21841;
 273.05536, 272.04163;
 310.18188, 285.49075;
 329.02261, 300.01358;
 269.80557, 269.4982;
 329.49893, 298.8226;
 339.55328, 305.82904;
 285.44153, 268.02655;
 253.95212, 276.29355;
 299.66751, 280.53348;
 291.1843, 274.80212;
 240.16125, 280.90176;
 262.68649, 271.08038;
 246.72455, 277.51263;
 326.56931, 290.07562;
 280.62885, 362.41022;
 266.51718, 273.36432;
 330.4035, 309.26801;
 305.11383, 286.595;
 304.23416, 285.57047;
 303.09674, 283.43677;
 335.44144, 340.82675;
 350.59927, 335.88318;
 328.45337, 341.72754;
 343.58636, 334.28714;
 330.75687, 343.30069;
 356.31094, 324.73141;
 319.43246, 315.74139;
 293.7128, 292.51086;
 254.96724, 285.1413;
 275.80243, 283.78403;
 309.40042, 290.34244;
 288.1409, 284.79327;
 270.27383, 274.95764;
 289.63745, 266.13693;
 290.21265, 366.72522;
 320.13315, 346.91827;
 319.32755, 296.63922;
 270.80191, 337.55032;
 269.44028, 299.55667;
 248.35213, 328.63651;
 234.43777, 310.73535;
 239.11244, 322.59634;
 255.63461, 339.87009;
 272.40955, 339.60153;
 324.04587, 299.59427;
 312.92801, 288.63663;
 269.20468, 286.9498;
 269.82291, 283.38574;
 313.6362, 294.32855;
 321.73853, 300.53275;
 322.00168, 297.65201;
 287.88367, 273.65082;
 312.4574, 292.92294;
 298.15662, 278.39676;
 310.10999, 300.84055;
 288.63754, 270.5596;
 296.91891, 276.03302;
 352.27954, 329.61197;
 331.87396, 308.51883;
 353.07126, 325.58145;
 346.37717, 327.82016;
 249.8871, 289.50381;
 327.82529, 342.05801;
 294.99484, 299.04767;
 347.97952, 321.03683;
 333.78662, 326.09033;
 280.22913, 280.70428;
 264.65817, 283.42252;
 296.27945, 294.84161;
 240.47189, 287.30734;
 257.00754, 281.03088;
 259.15945, 340.74158;
 315.94308, 302.74496;
 306.00723, 296.49939;
 207.173, 296.9277;
 290.06387, 277.88422;
 292.51627, 277.44427;
 218.61719, 300.83557;
 325.10339, 300.98221;
 310.1355, 283.3186;
 268.76636, 273.59961;
 261.01324, 329.03076;
 281.09265, 277.75061;
 305.35983, 292.83218;
 225.68404, 301.87964;
 241.9668, 287.13159;
 226.40103, 309.97089;
 221.91379, 300.94604;
 266.90475, 328.36453;
 269.29132, 350.25656;
 295.99963, 356.06079;
 273.7691, 349.37057;
 278.2171, 289.12674;
 268.23495, 290.85788;
 290.70615, 287.92236;
 276.32773, 275.52032;
 286.38632, 274.84656;
 311.29984, 298.62933;
 288.60501, 268.3284;
 291.54837, 288.06635;
 296.3924, 274.95288;
 274.9025, 275.3515;
 341.09076, 317.49295;
 332.64706, 305.21933;
 326.51947, 330.41626;
 341.74719, 319.68741;
 342.02615, 314.70752;
 340.82239, 319.42178;
 328.73993, 317.51248;
 364.07346, 331.95117;
 310.29523, 322.70978;
 317.79166, 340.21259;
 329.07233, 330.87753;
 303.92111, 348.71771;
 350.53088, 318.56476;
 339.1293, 311.66116;
 261.27158, 321.4527;
 348.71402, 321.55661;
 356.26852, 331.51614;
 329.4299, 337.7326;
 313.76682, 352.24911;
 313.06036, 302.12048;
 334.94315, 308.43814;
 354.71362, 310.83093;
 294.00153, 289.39413;
 277.7627, 279.52237;
 273.38245, 289.80606;
 287.87338, 284.10443;
 267.27948, 281.51422;
 307.79623, 291.15823;
 262.45428, 289.04477;
 347.47345, 311.94339;
 261.05658, 275.32251;
 293.71158, 296.90131;
 247.41267, 321.27939;
 217.85257, 298.23203;
 276.17377, 353.66479;
 260.22086, 340.33298;
 273.26285, 346.13513;
 260.63986, 345.16336;
 265.72113, 275.82318;
 291.27261, 289.98166;
 304.66934, 281.79669;
 308.8295, 304.63461;
 329.69345, 314.61011;
 320.94977, 342.77917;
 334.98523, 336.50998;
 353.15106, 325.82254;
 321.55615, 305.48444;
 296.9502, 351.20398;
 302.05991, 309.12012;
 247.58113, 347.95477;
 281.3981, 330.90714;
 324.13223, 321.84424;
 245.12694, 296.62726;
 305.72192, 281.53308;
 329.55472, 331.8111;
 337.98193, 317.48254;
 360.70142, 327.57852;
 342.55573, 332.22797;
 304.47888, 264.54852;
 325.5563, 346.74643;
 332.75668, 328.16812;
 259.01352, 279.27789;
 265.72388, 282.27628;
 314.59058, 348.43201;
 255.53226, 281.00333;
 303.78339, 302.47391;
 279.71725, 278.23828;
 321.23599, 345.38608;
 292.77213, 284.01382;
 224.72543, 304.89429;
 232.56506, 312.25397;
 268.55923, 344.67673;
 275.70776, 358.7326;
 252.3708, 278.82269;
 266.75406, 273.24689;
 230.54425, 294.86035;
 299.53046, 298.08725;
 269.40506, 288.94736;
 292.42215, 289.16757;
 260.77438, 281.245;
 300.17822, 293.11392;
 313.6174, 286.65439;
 298.81839, 298.44052;
 301.39502, 290.0199;
 278.70605, 290.77945;
 279.40109, 288.10379;
 284.19196, 281.19547;
 295.46158, 280.49564;
 260.10373, 314.94427;
 270.60098, 296.48859;
 304.25961, 354.69302;
 310.87134, 298.55731;
 320.98425, 304.12225;
 364.91354, 323.90839;
 286.20374, 264.28384;
 242.03244, 304.60971;
 244.80492, 284.35526;
 271.05313, 276.42181;
 241.26935, 286.31107;
 304.34967, 279.37244;
 320.51736, 323.05994;
 313.28348, 305.53641;
 292.10684, 274.13644;
 336.98181, 287.80753;
 272.53906, 293.11868;
 290.65784, 278.5047;
 255.64369, 282.04745;
 282.61627, 274.23907;
 283.49368, 269.7439;
 231.69162, 286.29785;
 273.70157, 272.04947;
 293.27884, 274.11371;
 284.8436, 269.72275;
 301.28696, 280.28442;
 269.13885, 271.36325;
 299.21829, 278.97809;
 231.18959, 282.05231;
 243.8644, 277.9306;
 258.65054, 273.48035;
 301.98737, 277.84482;
 222.65109, 285.84839;
 276.02505, 267.70383;
 219.18633, 294.58246;
 225.31821, 294.40536;
 250.71777, 322.83728;
 239.47987, 309.09174;
 281.3783, 357.12488;
 253.30449, 332.86673;
 239.77879, 281.70908;
 239.75256, 299.40161;
 263.07474, 274.65829;
 240.79523, 321.94916;
 277.24994, 281.72278;
 311.40033, 299.08807;
 328.3125, 318.59995;
 321.95221, 342.43265;
 335.59167, 342.26346;
 335.07504, 341.02686;
 341.67685, 319.34998;
 334.69266, 301.68582;
 325.90326, 291.68106;
 333.16348, 301.08972;
 261.03308, 275.32874;
 289.59192, 265.65186;
 235.87933, 280.48615;
 241.75807, 284.14578;
 319.99426, 294.73407;
 291.23996, 264.56509;
 305.91306, 298.53714;
 305.81854, 276.80185;
 291.2124, 334.05872;
 331.54883, 330.63452;
 314.30725, 308.2218;
 335.97711, 310.95303;
 280.50629, 322.14026;
 315.242, 303.69107;
 324.47406, 309.17175;
 300.21951, 310.78128;
 334.38843, 328.29376;
 313.59671, 345.47455;
 334.87302, 316.69089;
 306.24847, 296.28229;
 321.16025, 345.55634;
 207.19316, 296.81024;
 225.66385, 286.11151;
 227.99533, 290.98523;
 237.44626, 315.38818;
 268.96619, 339.48434;
 270.82391, 350.93655;
 265.94357, 274.48212;
 274.96356, 277.83862;
 284.29819, 279.35068;
 277.12067, 273.53134;
 239.12708, 290.23209;
 308.33972, 343.52704;
 341.1651, 321.72684;
 331.57358, 310.97549;
 310.8837, 296.87109;
 316.68427, 316.87274;
 315.51987, 344.59854;
 346.70084, 305.37881;
 304.5744, 296.87097;
 332.5629, 326.37247;
 293.87173, 327.94177;
 319.85068, 327.87738;
 280.79358, 278.34445;
 280.6857, 277.03574;
 306.00415, 292.62656;
 311.02502, 283.89862;
 319.83267, 332.68439;
 305.4938, 333.7644;
 339.87537, 310.78293;
 305.862, 290.40457;
 289.99396, 275.50919;
 278.86694, 279.29019;
 291.48499, 302.48972;
 348.89963, 323.33115;
 357.56287, 326.94199;
 335.53925, 319.2861;
 337.23578, 312.14569;
 347.45972, 321.59125;
 331.48999, 334.30899;
 315.02502, 280.9715;
 359.54404, 330.67062;
 346.62601, 330.55783;
 323.97247, 305.70526;
 345.48016, 319.31613;
 334.63757, 311.70715;
 329.74255, 298.69897;
 356.60236, 328.98404;
 315.39761, 295.36212;
 340.82135, 310.1163;
 362.28488, 325.54553;
 349.36304, 323.09329;
 372.237, 325.57925;
 325.51083, 294.32013;
 334.50278, 293.66507;
 325.24402, 288.99515;
 277.45615, 273.22623;
 289.88919, 279.12018;
 321.29404, 345.20303;
 242.80675, 313.78177;
 291.40518, 351.59143;
 244.53491, 324.91757;
 313.16226, 352.76865;
 242.96544, 283.9635;
 286.25076, 288.40576;
 322.74158, 339.76501;
 325.17377, 289.75018;
 247.54616, 279.62598;
 313.2038, 311.74591;
 321.96252, 314.35489;
 335.68875, 311.10233;
 344.29877, 330.6868;
 344.2655, 335.09036;
 358.47382, 339.94019;
 337.62106, 298.79614;
 289.3125, 264.02805;
 331.36826, 340.03836;
 319.4165, 349.93976;
 257.96545, 279.60376;
 217.34937, 299.15408;
 213.79967, 296.53107;
 233.19092, 284.16519;
 257.99081, 333.30396;
 266.18283, 274.08551;
 268.01505, 277.9617;
 287.98691, 264.60416;
 271.01309, 270.18887;
 246.49487, 275.5097;
 337.22507, 335.33826;
 293.64554, 299.24063;
 296.19684, 288.80692;
 299.07104, 286.61322;
 305.41092, 295.08249;
 311.83096, 289.65558;
 296.20956, 355.31293;
 269.91827, 356.27502;
 250.97417, 336.47717;
 280.25763, 366.88388;
 304.07477, 280.23904;
 302.82047, 270.3562;
 362.90543, 324.8934;
 317.75763, 283.89767;
 330.11426, 287.23795;
 344.68759, 304.98279;
 243.37122, 284.90479;
 254.40338, 282.84225;
 223.19841, 297.11261;
 255.08424, 283.06345;
 288.27304, 281.17175;
 330.48474, 313.07571;
 341.81561, 314.12512;
 306.69952, 279.43674;
 312.06296, 312.78693;
 303.34781, 298.01328;
 315.6644, 302.08667;
 307.46646, 272.47672;
 303.9628, 333.51669;
 295.59744, 277.20908;
 355.30563, 335.37747;
 358.23108, 319.71024;
 328.12262, 296.77835;
 334.78903, 291.41486;
 363.54282, 333.66168;
 238.61423, 283.15463;
 226.53021, 312.98215;
 290.21182, 353.62436;
 352.81873, 325.28812;
 347.01389, 325.03687;
 330.02182, 339.23499;
 331.28207, 343.41132;
 339.02081, 352.37885;
 345.93884, 332.84695;
 264.40219, 352.33539;
 207.6909, 296.08951;
 267.06259, 342.38309;
 224.39288, 287.90109;
 226.81384, 310.05219;
 245.2733, 277.23102;
 268.94632, 338.84741;
 350.35675, 336.1344;
 303.64905, 355.48901;
 335.13797, 344.30209;
 292.71652, 347.46564;
 239.37407, 322.44824;
 232.62555, 311.54712;
 267.33258, 272.92291;
 307.42633, 307.62399;
 281.50375, 286.86691;
 318.86887, 309.38754;
 296.91739, 275.0145;
 304.0101, 283.16577;
 285.50726, 278.16208;
 290.71591, 278.66022;
 298.28632, 286.0282;
 280.08868, 277.99966;
 318.74908, 299.9285;
 297.94736, 289.37726;
 329.62897, 302.60825;
 339.64383, 310.41306;
 350.3895, 316.88785;
 334.27631, 321.81036;
 297.55615, 356.2865;
 344.90857, 334.12775;
 329.03555, 343.50485;
 312.93716, 350.92181;
 310.08466, 284.92935;
 320.70895, 346.11746;
 229.60413, 289.43152;
 231.25719, 281.92395;
 280.32013, 343.22208;
 274.80057, 359.45682;
 235.25044, 282.34085;
 341.62463, 318.30167;
 276.90805, 274.87637;
 295.45978, 276.75024;
 296.96216, 279.44595;
 288.38104, 273.6601;
 290.76938, 266.43521;
 305.70978, 283.69266;
 275.38824, 276.90045;
 313.8942, 288.78235;
 320.95117, 304.17062;
 261.88281, 281.22015;
 305.56766, 280.36014;
 323.22211, 295.96893;
 295.91919, 348.58871;
 296.58759, 357.25351;
 280.25461, 291.06754;
 217.34814, 300.29675;
 266.13528, 283.08722;
 320.53488, 346.28564;
 277.61771, 349.02307;
 224.4502, 305.72192;
 231.88773, 300.71106;
 220.66502, 302.89389;
 249.02562, 280.61209;
 228.22479, 301.76721;
 353.92657, 316.43295;
 286.90552, 274.82538;
 275.85895, 276.42697;
 285.12219, 265.0881;
 310.21112, 352.00378;
 244.86983, 283.34607;
 256.25613, 280.60535;
 241.60976, 287.1539;
 254.556, 276.95209;
 267.13312, 342.62766;
 320.30753, 346.5184;
 245.69989, 335.53171;
 228.4492, 307.87918;
 238.07097, 311.50534;
 264.67813, 349.81119;
 227.89107, 310.83432;
 239.21034, 282.30786;
 290.60989, 278.68314;
 283.21899, 271.35703;
 314.00635, 296.07001;
 276.04861, 270.49966;
 295.57498, 283.82913;
 351.68207, 309.59476;
 298.89883, 360.03082;
 223.04695, 311.06012;
 350.60062, 335.84537;
 319.88971, 344.8197;
 290.63284, 352.20615;
 235.4669, 318.18335;
 283.60291, 307.82217;
 270.78268, 352.71664;
 224.4467, 283.73065;
 255.81889, 292.0473;
 262.30124, 281.41431;
 230.1284, 296.00449;
 343.09641, 308.9949;
 315.4657, 347.03537;
 321.45126, 299.02679;
 322.1073, 303.15311;
 267.56451, 284.42496;
 339.88361, 327.11542;
 344.34756, 337.39453;
 295.67151, 293.56094;
 330.9873, 337.26328;
 349.65277, 309.30765;
 314.83578, 304.01474;
 239.51271, 288.7298;
 251.0218, 287.00131;
 259.28497, 297.00388;
 329.15973, 306.14182;
 234.67226, 306.13559;
 242.04504, 314.44876;
 239.58345, 320.38455;
 231.48938, 313.117;
 328.51132, 343.39426;
 262.74954, 338.10788;
 323.3559, 294.27463;
 220.54071, 291.63779;
 226.63667, 300.80716;
 314.42728, 285.64322;
 323.05646, 336.99432;
 278.35721, 355.46747;
 277.20441, 286.00812;
 220.94838, 301.90002;
 234.7019, 297.00272;
 258.71402, 280.49323;
 314.20996, 292.88144;
 277.88394, 276.50458;
 269.19968, 281.33325;
 209.98302, 292.71335;
 335.26099, 333.61084;
 349.54117, 330.33466;
 280.48883, 269.19684;
 343.06006, 307.57837;
 235.00258, 288.44748;
 287.29187, 271.95444;
 291.44901, 274.95563;
 314.2923, 280.56107;
 293.3642, 280.70972;
 329.96597, 313.67889;
 331.43854, 322.19049;
 310.42365, 292.21875;
 264.83688, 282.92795;
 285.12869, 275.13602;
 319.40875, 294.19296;
 280.78918, 269.60004;
 307.36832, 281.97647;
 325.41302, 290.81613;
 291.16772, 268.32358;
 261.64932, 279.60483;
 231.01665, 294.91821;
 253.578, 275.75021;
 297.31192, 278.05743;
 305.23407, 286.39346;
 258.79865, 275.01224;
 279.96201, 367.78207;
 338.37216, 331.88791;
 319.25763, 305.86523;
 263.49045, 277.21866;
 249.25238, 284.07474;
 242.20258, 285.987;
 282.79102, 357.21213;
 259.92477, 348.63284;
 276.29233, 263.74167;
 320.24332, 346.47385;
 280.82193, 341.22531;
 234.23213, 310.52667;
 224.11978, 307.08145;
 213.93153, 296.3096;
 244.84868, 280.55807;
 281.13181, 269.71048;
 285.52148, 268.39905;
 251.65164, 279.63516;
 289.21027, 268.767;
 290.50009, 264.13757;
 282.62637, 266.69391;
 314.1127, 282.79965;
 277.51627, 281.67178;
 362.34738, 323.2468;
 219.30383, 295.591;
 242.01755, 315.98911;
 250.25755, 322.53848;
 241.95728, 296.19656;
 226.85735, 301.79071;
 262.49304, 328.00067;
 300.25562, 330.6044;
 267.8074, 343.29916;
 326.12234, 334.98886;
 291.2995, 355.17917;
 304.46802, 356.64276;
 287.4874, 365.18933;
 230.91841, 316.68399;
 305.60959, 281.35516;
 313.00278, 298.29977;
 303.21814, 285.94797;
 288.92081, 270.31586;
 271.91995, 274.18164;
 353.60654, 327.8924;
 275.35416, 371.56467;
 277.85687, 270.06384;
 327.34076, 338.38422;
 247.19476, 332.74048;
 220.1525, 303.28546;
 230.61812, 286.01907;
 237.12112, 280.85004;
 327.12344, 291.84085;
 280.29495, 366.34818;
 207.50418, 292.45416;
 286.88269, 296.34528;
 264.63159, 276.69254;
 338.44226, 332.57281;
 295.42453, 349.54004;
 312.37466, 347.96695;
 216.90584, 284.1514;
 283.89026, 260.39398;
 345.26059, 344.48642;
 362.11261, 328.77997;
 320.19641, 346.76715;
 283.18076, 382.71594;
 277.76395, 354.08615;
 201.31216, 290.52579;
 204.21333, 290.33276;
 245.82536, 311.17163;
 258.83841, 281.07355;
 210.86031, 294.70227;
 352.99905, 318.88995;
 305.38913, 281.44501;
 321.10147, 298.45126;
 224.81458, 286.65701;
 213.50937, 296.69391;
 343.08609, 308.17148;
 275.16711, 359.93094;
 227.34102, 296.89661;
 299.71072, 350.04605;
 320.12521, 346.56876;
 358.6875, 327.63889;
 286.00104, 367.43576;
 249.60875, 300.18225;
 217.38246, 298.94766;
 269.73169, 279.45474;
 320.28571, 346.52975;
 280.00125, 372.61395;
 323.55508, 295.07828;
 333.10052, 302.13324;
 249.34953, 282.75455;
 231.78011, 309.95636;
 219.80621, 306.49033;
 333.65665, 316.71918;
 338.64944, 332.79105;
 320.27823, 346.4509;
 332.02255, 310.35776;
 277.58942, 350.92642;
 269.91321, 354.34772;
 267.10049, 328.81235;
 273.02103, 344.74857;
 320.4772, 346.25354;
 274.96826, 351.41696;
 314.33902, 287.83517;
 239.43852, 280.8822;
 253.0191, 278.11975;
 266.56335, 273.40558;
 250.21336, 323.97714;
 328.08856, 324.28448;
 271.44147, 333.5979;
 325.80344, 332.57031;
 353.57416, 326.72836;
 339.96451, 322.61942;
 291.17181, 354.09857;
 276.423, 275.27457;
 223.70789, 308.5849;
 304.70535, 294.38;
 250.16591, 309.10098;
 293.61636, 273.31033;
 305.65765, 279.17368;
 260.15585, 348.2659;
 263.41339, 340.15805;
 286.19467, 350.39377;
 302.17459, 341.65662;
 276.22336, 340.01321;
 320.36682, 346.40179;
 217.57741, 284.73083;
 208.10919, 289.68005;
 259.94846, 284.74081;
 292.42236, 286.8392;
 319.79358, 308.8316;
 230.98566, 294.92151;
 310.22977, 338.44351;
 350.89175, 335.89926;
 239.07451, 323.4512;
 256.11475, 341.33099;
 313.0141, 350.00967;
 328.72198, 341.35114;
 296.49515, 358.24127;
 237.99644, 314.4133;
 332.22729, 343.67081;
 234.64044, 321.94482;
 223.15001, 295.94003;
 226.34236, 294.63593;
 315.37225, 339.42688;
 302.15616, 278.3959;
 282.84546, 359.09763;
 242.63429, 283.23956;
 258.04755, 278.78909;
 256.10925, 274.50848;
 291.02457, 279.12839;
 320.36752, 346.32681;
 248.89594, 286.74515;
 231.43184, 315.62195;
 250.10286, 295.15958;
 213.25067, 299.13321;
 241.51367, 297.66141;
 238.9093, 290.36798;
 249.23245, 294.68289;
 231.26373, 302.23227;
 245.30898, 276.97806;
 258.3497, 273.65118;
 230.42331, 283.53659;
 232.63765, 290.55298;
 219.66318, 286.81146;
 236.39911, 282.66318;
 251.63739, 276.1947;
 279.69141, 273.8815;
 343.59286, 310.18384;
 275.72751, 299.37439;
 312.53082, 296.11298;
 321.79495, 302.56427;
 287.09418, 299.90033;
 262.73026, 281.56525;
 249.88144, 327.29535;
 286.96976, 276.47754;
 262.3855, 328.00525;
 307.45874, 345.80988;
 289.38232, 339.64633;
 254.70596, 326.85989;
 259.06476, 335.93826;
 269.52081, 284.90646;
 284.75906, 273.84546;
 316.45685, 289.41351;
 327.65295, 301.62964;
 307.63715, 282.20917;
 285.78101, 268.33081;
 281.37573, 270.66885;
 299.82608, 283.42264;
 291.31204, 282.74042;
 349.17276, 316.73428;
 339.52896, 303.92545;
 304.17294, 353.23584;
 300.12457, 356.55371;
 234.78798, 289.68924;
 234.69359, 322.03479;
 226.69829, 315.4129;
 247.35269, 283.23349;
 225.63681, 279.12259;
 310.4194, 284.79596;
 360.16605, 325.64267;
 319.34717, 291.35004;
 288.42526, 268.74634;
 284.56961, 272.41238;
