[269.53632, 208.18724;
 192.29749, 262.90848;
 249.47792, 350.63156;
 247.66887, 244.33447;
 266.53195, 212.78477;
 256.3999, 228.10318;
 236.22792, 241.13536;
 183.82755, 267.57159;
 187.56612, 279.24271;
 232.45265, 223.96135;
 248.84283, 205.931;
 266.81076, 213.28329;
 236.351, 224.57999;
 246.97235, 232.7773;
 296.6727, 206.32603;
 306.41449, 214.04707;
 320.25189, 205.28247;
 197.27583, 302.86047;
 221.60071, 277.849;
 217.27673, 277.84598;
 207.30518, 272.20126;
 262.36459, 362.83115;
 421.23749, 383.41168;
 255.36397, 244.23563;
 261.38449, 227.98663;
 264.09613, 180.39893;
 295.53748, 198.07817;
 237.28786, 205.68083;
 233.21259, 296.05106;
 194.67525, 288.12207;
 146.65843, 280.73245;
 438.71927, 289.00369;
 250.2907, 350.85068;
 187.34642, 260.09753;
 229.44525, 256.2392;
 218.00792, 324.95178;
 377.25876, 255.7361;
 330.22028, 218.9258;
 272.07681, 204.0452;
 261.57767, 214.02998;
 197.13269, 230.33313;
 309.77521, 201.73273;
 304.04916, 192.89087;
 315.3342, 204.67577;
 308.60925, 209.48645;
 258.44751, 188.21722;
 445.4202, 335.52719;
 359.91733, 251.87697;
 217.82082, 265.63818;
 300.86914, 222.55011;
 196.16225, 269.30615;
 381.15482, 252.36465;
 159.66139, 272.07236;
 163.52219, 254.41379;
 271.57523, 271.54404;
 281.27679, 216.12401;
 206.32072, 285.42938;
 240.85547, 244.68678;
 221.334, 298.64371;
 225.34291, 248.6122;
 213.09709, 273.65475;
 456.52066, 318.51657;
 347.27869, 232.93068;
 239.67862, 200.52486;
 285.92441, 198.81731;
 327.97073, 229.9584;
 249.80069, 350.02094;
 226.95798, 302.56482;
 341.75259, 223.16516;
 443.11639, 278.92618;
 398.67261, 266.27063;
 215.54643, 241.06004;
 237.55281, 222.30333;
 230.4304, 240.71397;
 352.34183, 233.48274;
 272.10602, 217.03255;
 357.17807, 236.61517;
 349.3653, 240.47821;
 396.22311, 272.4649;
 452.45837, 332.79138;
 430.41336, 281.16083;
 471.23291, 328.3569;
 438.9523, 358.56296;
 357.29489, 233.35556;
 251.87447, 223.21272;
 207.86058, 259.1189;
 185.14995, 298.0527;
 262.06274, 227.70836;
 296.90942, 221.73444;
 197.07133, 236.91829;
 249.83752, 350.59424;
 423.8959, 281.96332;
 466.76526, 308.3649;
 432.53906, 357.59607;
 459.05759, 307.65909;
 412.58676, 274.45416;
 372.50751, 257.34079;
 205.90289, 243.92427;
 446.74722, 351.2009;
 292.29352, 229.01918;
 185.13098, 260.96063;
 205.80649, 277.44614;
 262.41354, 210.30273;
 281.67099, 211.68556;
 282.13287, 220.85458;
 202.86337, 279.9343;
 228.07146, 225.89935;
 223.30209, 299.07651;
 180.99933, 274.49384;
 205.26677, 316.61743;
 204.67664, 262.72382;
 202.60538, 259.22906;
 214.02107, 256.21588;
 227.79131, 274.76599;
 311.28476, 220.017;
 477.85623, 315.43289;
 460.73825, 321.11105;
 437.76144, 317.36713;
 397.68472, 279.79974;
 321.66876, 226.29207;
 370.01978, 248.68388;
 383.14005, 262.46561;
 379.96341, 251.13943;
 337.41412, 237.49699;
 359.88348, 253.30066;
 325.45331, 218.59276;
 281.95496, 241.26659;
 335.69046, 219.74158;
 304.63803, 202.36702;
 317.63391, 233.34801;
 215.7558, 299.17459;
 181.97598, 286.63525;
 216.40678, 283.16592;
 312.11639, 231.88713;
 271.78952, 248.97667;
 190.12762, 264.56433;
 241.30617, 230.75699;
 219.36786, 249.26012;
 239.96634, 248.08495;
 170.4382, 266.64307;
 188.65463, 279.47845;
 211.69205, 273.66159;
 257.0686, 222.90262;
 194.22189, 285.33881;
 364.02469, 240.37239;
 212.51866, 275.29047;
 327.62231, 414.63718;
 355.52594, 441.68869;
 433.93863, 336.57916;
 451.94437, 319.32843;
 437.65659, 338.18857;
 453.12283, 350.61761;
 224.96179, 263.14505;
 293.26871, 264.9075;
 163.45108, 278.28638;
 166.35602, 282.1351;
 301.52405, 229.26309;
 226.60335, 311.21289;
 378.10898, 265.25662;
 450.43417, 299.11566;
 394.00626, 264.86758;
 408.15051, 282.33417;
 275.36093, 328.63675;
 403.72589, 271.11499;
 297.28473, 236.70032;
 316.6897, 218.95317;
 349.50974, 248.37;
 251.98192, 332.0845;
 415.52759, 289.67166;
 255.23906, 272.38565;
 421.3656, 289.44312;
 318.79517, 250.74557;
 447.70914, 307.5253;
 442.21616, 310.00119;
 235.22375, 255.34474;
 256.00974, 254.23045;
 276.99933, 223.27531;
 249.74886, 287.70508;
 228.67264, 259.35049;
 227.74707, 287.9256;
 302.48862, 240.97443;
 238.88454, 266.74182;
 374.96066, 250.50101;
 335.49139, 266.99643;
 380.62384, 278.45819;
 356.81693, 264.37659;
 359.16513, 282.22104;
 324.34937, 256.46426;
 453.98303, 295.83609;
 442.7803, 342.5174;
 343.34329, 239.49959;
 345.03195, 256.61816;
 411.37576, 342.39197;
 427.43115, 276.0491;
 332.86676, 287.28424;
 248.16673, 328.86975;
 238.8161, 280.43369;
 330.26712, 264.67871;
 334.33719, 303.186;
 342.25769, 282.26318;
 351.86411, 264.78348;
 288.91656, 286.91888;
 429.56018, 328.41925;
 460.64905, 337.83112;
 277.07886, 234.55199;
 296.34598, 368.87485;
 342.46854, 434.26675;
 270.39441, 354.55719;
 240.08696, 340.88815;
 209.72278, 300.32825;
 222.57979, 283.75418;
 271.47687, 237.55617;
 203.87682, 296.05014;
 261.04425, 232.04524;
 303.98184, 279.2301;
 200.55611, 292.36472;
 208.89369, 296.19757;
 354.53717, 253.37035;
 333.83405, 249.64102;
 393.3129, 291.54587;
 433.39029, 297.47583;
 406.60858, 477.6416;
 222.384, 289.66501;
 221.13341, 311.08163;
 419.68942, 312.23788;
 351.4696, 314.31516;
 210.6357, 277.15417;
 202.34901, 304.8905;
 345.7001, 325.12296;
 218.28661, 323.17963;
 305.51791, 221.98511;
 385.92413, 283.33447;
 164.60265, 279.97025;
 362.15359, 266.62686;
 236.62764, 225.60866;
 214.71918, 243.35278;
 245.43753, 252.57442;
 172.68109, 288.5007;
 447.07327, 330.07349;
 339.10608, 249.38055;
 376.14432, 285.16721;
 265.40253, 321.04996;
 418.8992, 363.62527;
 415.16586, 405.30417;
 242.23213, 321.02713;
 410.46603, 353.13672;
 191.72687, 298.60406;
 232.77953, 224.96013;
 387.46317, 289.4245;
 317.51202, 235.38499;
 442.09647, 349.27917;
 221.8078, 240.44028;
 420.43802, 383.43106;
 202.3119, 273.26324;
 210.08591, 243.58771;
 271.52386, 251.26036;
 332.30618, 234.42662;
 337.22263, 284.32996;
 313.34183, 249.8054;
 245.67079, 303.69772;
 405.33875, 315.54416;
 434.66321, 372.45074;
 419.49454, 278.64349;
 401.45596, 297.08344;
 266.77267, 284.07898;
 356.68622, 301.60428;
 232.36861, 276.01318;
 288.72275, 377.9917;
 245.60944, 239.93723;
 320.22159, 287.24054;
 255.71001, 241.56317;
 372.85687, 264.59708;
 319.20282, 270.18243;
 387.36148, 264.07129;
 314.3476, 409.55664;
 391.30804, 438.01236;
 395.02832, 333.51846;
 193.02022, 301.83847;
 251.6534, 350.44162;
 363.09888, 337.20493;
 401.20352, 413.46808;
 291.63831, 237.7576;
 302.27539, 244.56268;
 259.78134, 268.5864;
 215.51416, 287.83609;
 431.79352, 319.82025;
 323.82309, 266.34488;
 454.90802, 304.55072;
 349.20853, 367.25012;
 411.36646, 307.58429;
 263.93738, 359.1481;
 429.76501, 293.76801;
 211.91034, 264.35425;
 364.20108, 284.08618;
 383.45404, 276.10419;
 212.07187, 235.69858;
 354.23651, 282.4794;
 254.14746, 265.23505;
 259.92111, 341.24838;
 325.28635, 222.18367;
 350.58463, 354.19669;
 369.72687, 425.48233;
 432.18567, 294.15591;
 428.02911, 374.15109;
 199.57739, 288.94333;
 234.55406, 246.16667;
 321.97159, 391.43317;
 213.99474, 305.74194;
 378.16068, 269.32773;
 397.57657, 381.82852;
 390.23489, 274.73325;
 366.11929, 261.05072;
 350.05701, 415.53616;
 398.18613, 366.77164;
 433.15369, 336.67566;
 417.8837, 339.34271;
 414.92859, 402.75134;
 190.85497, 263.72318;
 388.68863, 300.52756;
 404.53021, 352.17548;
 340.57938, 269.17328;
 436.39249, 308.9119;
 314.39563, 381.42911;
 396.07657, 272.48132;
 326.76227, 239.35587;
 313.19421, 359.5929;
 356.33228, 410.44186;
 489.93243, 319.91589;
 365.40005, 291.55426;
 381.41397, 257.39856;
 405.54776, 272.74997;
 259.302, 337.4613;
 326.40323, 418.33377;
 422.94141, 326.99335;
 439.47537, 354.68011;
 460.22775, 338.70596;
 335.54089, 398.51166;
 363.31888, 435.10806;
 386.44824, 397.36246;
 358.46777, 418.55121;
 215.42732, 312.01276;
 191.4698, 292.89014;
 476.90244, 313.53293;
 442.28162, 362.27066;
 378.23242, 441.16367;
 418.88327, 272.95807;
 414.70074, 385.52933;
 423.26578, 345.93597;
 320.14563, 364.06494;
 433.35452, 320.86194;
 188.28722, 280.11731;
 403.82245, 349.35675;
 341.20889, 439.11404;
 313.97644, 414.36691;
 188.68909, 284.39255;
 199.29311, 289.79401;
 226.51913, 291.70828;
 263.43686, 360.32166;
 386.60651, 319.78683;
 435.32114, 345.57629;
 342.38782, 364.26846;
 333.86395, 383.75037;
 339.02786, 341.18564;
 165.27441, 271.24582;
 165.10036, 277.69855;
 423.87051, 283.28668;
 414.97458, 288.81299;
 181.42354, 267.51926;
 438.87402, 289.44843;
 402.78748, 271.42365;
 176.17236, 274.45526;
 227.51932, 275.62341;
 249.93182, 358.12622;
 205.61703, 275.72476;
 299.27109, 397.56119;
 216.25734, 280.95462;
 195.85757, 270.40179;
 217.33777, 265.99039;
 173.96303, 282.49045;
 398.177, 263.31409;
 374.73663, 250.65163;
 377.61658, 266.2988;
 350.40393, 419.73914;
 389.81451, 273.12283;
 418.29581, 361.70178;
 347.53436, 393.37491;
 436.38116, 386.66287;
 413.41162, 272.3056;
 351.3663, 344.99387;
 349.423, 240.54558;
 183.02621, 273.80096;
 225.30411, 304.11649;
 215.1768, 296.65289;
 344.21561, 257.63525;
 358.7244, 254.09561;
 187.60159, 259.65417;
 207.87688, 254.51895;
 204.20969, 288.96783;
 239.66815, 248.77988;
 218.68301, 252.67792;
 201.53595, 285.37634;
 351.41406, 234.14401;
 400.09604, 408.68655;
 421.40393, 387.49332;
 354.86954, 440.3049;
 320.18787, 227.85045;
 432.51443, 318.21793;
 397.12473, 264.18381;
 216.72287, 326.24667;
 204.45779, 253.12064;
 225.5439, 249.85237;
 233.53354, 245.53108;
 447.57904, 329.53751;
 329.60327, 332.16751;
 364.54318, 243.15242;
 172.44476, 276.28189;
 211.36201, 277.92505;
 200.75195, 274.38477;
 191.39046, 261.56631;
 203.13847, 254.31859;
 214.01021, 245.48579;
 306.96423, 229.92641;
 347.67258, 224.02904;
 231.99063, 306.4729;
 232.31291, 292.44479;
 218.94971, 305.93945;
 210.20129, 293.46957;
 266.16791, 204.571;
 232.04164, 223.04033;
 210.06516, 236.81531;
 252.27554, 203.31947;
 270.67874, 207.76186;
 270.64343, 220.2088;
 280.61349, 227.00914;
 280.37656, 211.75851;
 261.03906, 211.07076;
 227.31975, 327.23566;
 240.50058, 229.1667;
 187.05696, 272.71201;
 228.82048, 221.87903;
 210.11253, 243.54135;
 450.57623, 297.43182;
 329.79083, 219.87225;
 290.28391, 204.99899;
 290.3287, 218.64018;
 308.7121, 205.00279;
 195.48868, 239.84169;
 299.63986, 208.87927;
 249.09647, 204.01501;
 320.87186, 212.85059;
 271.26471, 194.27425;
 268.62909, 185.59129;
 246.7439, 213.68077;
 275.12955, 209.49838;
 254.9044, 224.22374;
 326.12198, 212.66776;
 191.86394, 272.60403;
 305.94473, 213.56429;
 294.62561, 207.19881;
 293.4375, 193.35048;
 223.30191, 251.03374;
 304.95993, 200.93648;
 284.79895, 185.85027;
 198.98987, 286.92932;
 212.75046, 261.22794;
 443.07376, 313.21768;
 244.96176, 233.1893;
 313.00378, 207.90509;
 467.79379, 320.90164;
 265.40747, 217.09641;
 246.38855, 216.5864;
 285.7533, 202.68622;
 235.39447, 227.14392;
 236.07863, 236.97223;
 257.3371, 208.23595;
 275.05841, 197.09505;
 262.71503, 204.0867;
 215.43097, 292.57599;
 271.62067, 190.09816;
 296.23273, 375.69217;
 280.40689, 197.81764;
 260.36429, 229.66624;
 300.6398, 199.93633;
 195.50703, 306.61853;
 309.52136, 382.87048;
 342.00226, 226.32556;
 266.97272, 203.99045;
 194.16164, 285.56845;
 394.22763, 278.53699;
 405.83777, 264.18243;
 217.51422, 225.41208;
 172.989, 257.94086;
 347.82263, 245.75801;
 280.98669, 192.33534;
 370.54572, 264.69644;
 338.71042, 242.96483;
 440.93619, 357.10797;
 225.76222, 313.64352;
 204.62866, 319.68085;
 390.05283, 423.47824;
 196.68274, 262.3006;
 434.6947, 289.77933;
 440.72601, 292.69949;
 335.45923, 217.51416;
 283.96173, 217.12608;
 325.85614, 228.36952;
 284.98853, 200.38516;
 256.21442, 222.64087;
 314.35626, 206.42378;
 294.60468, 190.2088;
 238.50159, 203.04442;
 326.1857, 223.85318;
 278.64261, 183.58263;
 304.53851, 204.17422;
 369.37881, 252.68668;
 228.42502, 252.13245;
 273.65106, 374.40878;
 229.86916, 234.75642;
 204.55374, 288.09393;
 228.05344, 240.51599;
 397.91208, 262.14075;
 422.96478, 278.38058;
 373.66006, 245.48782;
 398.59915, 402.15714;
 201.34224, 256.13638;
 455.75198, 275.88187;
 213.47908, 259.18256;
 199.19197, 261.81116;
 365.21024, 432.23294;
 216.20222, 276.86295;
 258.29221, 196.25032;
 183.66338, 245.27119;
 315.72107, 215.22049;
 145.57809, 286.38959;
 161.41664, 271.13791;
 258.30582, 184.94385;
 263.71585, 178.72025;
 164.62708, 263.88812;
 187.77357, 290.06137;
 375.0015, 232.62515;
 327.2406, 418.45688;
 250.47739, 219.30183;
 265.18387, 178.35193;
 246.68991, 197.03729;
 235.77354, 207.60355;
 420.4668, 382.05515;
 450.80273, 344.87875;
 445.98798, 326.40256;
 411.57474, 260.1658;
 280.13696, 195.34293;
 167.09502, 263.33405;
 257.81192, 179.65034;
 430.84204, 267.62857;
 385.24182, 256.07333;
 410.98782, 265.1312;
 327.0896, 219.70081;
 232.44525, 232.24884;
 210.37051, 242.27893;
 204.59642, 270.91797;
 270.01752, 201.74753;
 218.10437, 277.90033;
 224.41096, 247.35706;
 244.99524, 230.17386;
 204.1916, 252.67892;
 281.1478, 244.53574;
 425.54163, 285.35727;
 253.16205, 214.35748;
 238.60507, 207.66632;
 330.56873, 224.69289;
 308.04504, 204.57056;
 355.96573, 258.33585;
 442.14624, 281.82477;
 250.06566, 350.98355;
 395.45276, 254.7809;
 454.66309, 313.29715;
 305.58826, 202.39218;
 434.66388, 285.70657;
 424.79462, 340.84222;
 440.10648, 359.32825;
 225.48901, 284.69562;
 209.5255, 236.54675;
 398.75739, 406.62021;
 410.71439, 392.01941;
 461.42636, 300.23721;
 298.72229, 189.46234;
 372.27853, 461.71619;
 417.81296, 307.00699;
 181.85255, 257.15607;
 164.47409, 269.15558;
 187.22346, 261.17462;
 459.08472, 374.43298;
 443.31635, 322.7269;
 269.18307, 172.40073;
 250.2296, 189.39624;
 173.96196, 244.66554;
 196.24684, 228.60625;
 218.59879, 211.8826;
 213.70161, 282.86673;
 382.03357, 391.56628;
 195.15305, 237.22057;
 267.93091, 169.88217;
 172.80771, 261.77875;
 249.75076, 183.1133;
 182.02148, 247.08675;
 193.53671, 225.20052;
 364.97748, 427.43436;
 255.76648, 181.80495;
 235.95889, 194.74583;
 202.44063, 266.99738;
 415.0762, 252.80434;
 215.41635, 210.4416;
 406.05038, 372.94873;
 466.03906, 287.2012;
 391.37189, 240.27612;
 429.1604, 259.66779;
 370.14294, 228.00417;
 383.27261, 394.8678;
 448.03903, 283.0556;
 187.61845, 237.08804;
 170.66106, 240.53795;
 370.76221, 240.70027;
 208.67, 215.65463;
 429.4726, 355.79459;
 263.0387, 184.84836;
 176.94701, 293.04926;
 164.3632, 253.46846;
 358.9454, 409.83044;
 427.45343, 305.98331;
 455.64069, 285.13068;
 280.2977, 183.19107;
 355.06592, 391.28888;
 376.64337, 362.53824;
 267.40915, 198.85597;
 247.4353, 197.97012;
 204.56244, 250.30623;
 222.99945, 283.87094;
 257.63843, 190.46782;
 192.98135, 259.90179;
 335.73749, 208.76608;
 328.23578, 384.38977;
 300.42496, 340.47824;
 326.80951, 363.95834;
 229.9438, 201.99889;
 267.56708, 215.54796;
 306.1091, 211.25108;
 305.10086, 194.00449;
 370.78952, 240.22862;
 266.85065, 299.97479;
 256.69269, 332.46539;
 336.45822, 231.06389;
 380.90155, 410.30551;
 234.24109, 272.9888;
 412.69366, 297.35541;
 439.54269, 307.66287;
 253.53079, 302.03418;
 203.45184, 241.93288;
 400.28125, 360.04715;
 425.48553, 346.64377;
 397.1723, 344.95355;
 289.27179, 336.67801;
 257.33386, 197.07936;
 213.10083, 295.69495;
 276.47897, 323.31085;
 202.28012, 225.66629;
 225.54974, 215.54846;
 243.86171, 194.99857;
 462.13385, 302.85281;
 406.72894, 361.46912;
 239.19873, 207.97232;
 444.7608, 288.68491;
 387.14764, 401.48096;
 251.8515, 189.13428;
 238.44897, 214.74928;
 335.91324, 208.50771;
 226.08646, 221.19051;
 247.45555, 206.88274;
 192.70883, 261.53436;
 438.8877, 268.06473;
 424.71005, 293.33081;
 442.04587, 320.48639;
 190.77838, 271.5889;
 248.35265, 200.42262;
 206.79694, 243.48312;
 383.02499, 240.5585;
 271.42694, 174.94254;
 451.8443, 281.1506;
 246.00243, 307.20737;
 205.08438, 276.60919;
 186.03061, 277.92978;
 204.49506, 291.49493;
 354.92999, 218.18387;
 176.49229, 294.23224;
 424.59659, 345.26334;
 224.17209, 238.91472;
 189.2579, 239.44627;
 235.77547, 214.73413;
 161.52112, 263.69659;
 212.12459, 227.69292;
 193.76559, 283.2963;
 403.72839, 258.63898;
 333.94928, 399.28818;
 176.73494, 296.15463;
 461.28625, 337.17123;
 471.78046, 296.19391;
 411.43558, 366.47281;
 428.3219, 335.18478;
 389.83911, 377.47867;
 461.58981, 337.83466;
 447.84042, 308.2395;
 393.10791, 365.12372;
 371.31622, 409.56314;
 453.56647, 282.93423;
 450.10831, 285.73889;
 282.0896, 356.15173;
 410.94678, 354.33972;
 374.69122, 234.96841;
 347.32794, 395.50726;
 212.38823, 292.22729;
 187.67145, 286.46472;
 192.38542, 280.59378;
 354.35666, 223.27325;
 372.01694, 394.16858;
 438.58832, 316.66;
 378.58304, 385.02884;
 165.03384, 254.32645;
 188.48737, 238.93602;
 184.59425, 243.70717;
 186.3616, 235.43033;
 184.27017, 261.9451;
 197.17094, 260.31912;
 196.96477, 288.62408;
 187.8141, 260.09198;
 192.9131, 258.38452;
 173.04619, 264.3848;
 189.48671, 244.12953;
 179.76535, 247.00859;
 146.58298, 262.25253;
 175.13423, 252.1785;
 198.29645, 240.31526;
 204.55882, 253.23354;
 200.98558, 228.57047;
 319.60974, 212.70808;
 399.72623, 252.84735;
 421.64554, 342.99835;
 202.5264, 268.86758;
 178.79352, 247.15425;
 194.79099, 243.15022;
 200.62273, 246.6366;
 321.48016, 390.52618;
 224.68309, 270.42365;
 389.4924, 301.60706;
 431.2327, 282.81836;
 419.99149, 295.67691;
 223.82106, 289.48788;
 226.56247, 233.92673;
 211.33865, 240.98915;
 358.87366, 397.65268;
 167.05769, 270.24384;
 206.60043, 237.10283;
 227.29503, 288.97342;
 214.48865, 293.94263;
 176.33154, 261.01736;
 207.67389, 275.93958;
 198.25748, 260.09631;
 208.92648, 259.12775;
 218.89897, 282.75751;
 455.04556, 302.11694;
 269.19098, 313.25067;
 441.59668, 292.91986;
 460.80789, 304.65546;
 347.75815, 327.89276;
 187.01331, 291.66959;
 328.53391, 215.67311;
 247.73616, 272.33307]
